user_id,recency_days,frequency_monthly,monetary_monthly,n_services,tier,city,churn_label,segment_true,R,F,M,E,RFM_score,RFME_score,segment_rfm,ovo_points_balance,cluster_kmeans,services_used,monetary_monthly_raw
USR002855,29,9,692000.0,3,Gold,Bekasi,0,Loyal,2,3,4,3,9,12,At_Risk,8242,4,GrabExpress|GrabBike|GrabFood,692000.0
USR004269,79,3,280000.0,2,Silver,Bandung,0,At_Risk,1,2,3,2,6,8,Hibernating,2485,0,GrabBike|GrabFood,280000.0
USR002908,16,13,698000.0,1,Gold,Jakarta,0,Loyal,3,4,4,1,11,12,Loyal,6018,2,GrabFood,698000.0
USR008080,275,0,69000.0,4,Member,Medan,1,Hibernating,1,1,1,4,3,7,Hibernating,649,3,GrabExpress|GrabMart|GrabFood|GrabCar,69000.0
USR004516,79,4,214000.0,1,Silver,Jakarta,1,At_Risk,1,2,2,1,5,6,Hibernating,2076,0,GrabFood,214000.0
USR001261,9,18,1499000.0,3,Gold,Surabaya,0,Champions,4,4,4,3,12,15,Champions,17296,1,GrabCar|GrabBike|GrabFood,1499000.0
USR003160,26,14,358000.0,3,Silver,Bekasi,0,Loyal,2,4,3,3,9,12,At_Risk,3668,4,GrabMart|GrabFood|GrabCar,358000.0
USR000970,9,20,2330000.0,4,Platinum,Medan,0,Champions,4,4,4,4,12,16,Champions,22212,1,GrabExpress|GrabMart|GrabBike|GrabFood,2330000.0
USR003912,15,9,621000.0,2,Gold,Medan,0,Loyal,3,3,4,2,10,12,Loyal,6442,2,GrabFood|GrabExpress,621000.0
USR005198,69,2,270000.0,1,Silver,Jakarta,0,At_Risk,2,1,3,1,6,7,Hibernating,3227,0,GrabMart,270000.0
USR008846,193,0,80000.0,2,Member,Bandung,1,Hibernating,1,1,1,2,3,5,Hibernating,733,3,GrabFood|GrabExpress,80000.0
USR000259,3,16,1957000.0,3,Platinum,Surabaya,0,Champions,4,4,4,3,12,15,Champions,20976,1,GrabMart|GrabExpress|GrabBike,1957000.0
USR003790,13,11,412000.0,3,Silver,Jakarta,1,Loyal,3,3,3,3,9,12,Loyal,3927,4,GrabExpress|GrabCar|GrabMart,412000.0
USR009202,307,0,60000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,521,3,GrabMart,60000.0
USR000487,7,20,2369000.0,3,Platinum,Jakarta,0,Champions,4,4,4,3,12,15,Champions,21957,1,GrabMart|GrabBike|GrabExpress,2369000.0
USR007907,17,6,91000.0,3,Member,Surabaya,0,Promising,3,3,1,3,7,10,Loyal,1079,4,GrabExpress|GrabFood|GrabBike,91000.0
USR000518,5,25,2369000.0,2,Platinum,Surabaya,1,Champions,4,4,4,2,12,14,Champions,24798,1,GrabFood|GrabCar,2369000.0
USR008342,304,0,18000.0,3,Member,Jakarta,0,Hibernating,1,1,1,3,3,6,Hibernating,177,3,GrabMart|GrabFood|GrabBike,18000.0
USR000311,8,25,2305000.0,3,Platinum,Surabaya,0,Champions,4,4,4,3,12,15,Champions,21521,1,GrabBike|GrabExpress|GrabFood,2305000.0
USR003231,13,11,540000.0,1,Silver,Bekasi,0,Loyal,3,3,3,1,9,10,Loyal,5931,2,GrabBike,540000.0
USR007932,12,5,87000.0,2,Member,Jakarta,0,Promising,3,2,1,2,6,8,Promising,953,0,GrabCar|GrabFood,87000.0
USR007457,12,5,187000.0,1,Member,Bekasi,0,Promising,3,2,2,1,7,8,Promising,2157,0,GrabBike,187000.0
USR009783,207,0,4000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,42,3,GrabBike|GrabExpress|GrabMart,4000.0
USR005183,70,4,170000.0,2,Member,Bekasi,1,At_Risk,2,2,2,2,6,8,Hibernating,1373,0,GrabBike|GrabExpress,170000.0
USR008076,253,0,21000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,182,3,GrabBike,21000.0
USR006501,8,5,164000.0,4,Member,Jakarta,1,Promising,4,2,2,4,8,12,Promising,1747,4,GrabFood|GrabMart|GrabCar|GrabExpress,164000.0
USR006790,18,5,190000.0,3,Member,Bekasi,0,Promising,3,2,2,3,7,10,Promising,1546,4,GrabFood|GrabMart|GrabBike,190000.0
USR007772,18,4,182000.0,3,Member,Surabaya,0,Promising,3,2,2,3,7,10,Promising,2175,4,GrabFood|GrabExpress|GrabCar,182000.0
USR002737,9,8,447000.0,1,Silver,Bandung,0,Loyal,4,3,3,1,10,11,Champions,4031,2,GrabExpress,447000.0
USR007841,11,3,179000.0,2,Member,Surabaya,1,Promising,4,2,2,2,8,10,Promising,1491,0,GrabExpress|GrabFood,179000.0
USR006261,4,6,242000.0,2,Silver,Jakarta,0,Promising,4,3,3,2,10,12,Champions,2713,0,GrabExpress|GrabCar,242000.0
USR008205,236,0,9000.0,1,Member,Bandung,0,Hibernating,1,1,1,1,3,4,Hibernating,107,3,GrabBike,9000.0
USR001247,12,28,2028000.0,2,Platinum,Jakarta,0,Champions,3,4,4,2,11,13,Loyal,19990,1,GrabFood|GrabMart,2028000.0
USR009335,279,0,53000.0,3,Member,Jakarta,0,Hibernating,1,1,1,3,3,6,Hibernating,551,3,GrabMart|GrabBike|GrabFood,53000.0
USR004194,70,5,345000.0,2,Silver,Jakarta,1,At_Risk,2,2,3,2,7,9,Hibernating,4077,0,GrabFood|GrabExpress,345000.0
USR008000,337,0,70000.0,3,Member,Bekasi,1,Hibernating,1,1,1,3,3,6,Hibernating,665,3,GrabExpress|GrabMart|GrabBike,70000.0
USR007377,7,5,118000.0,2,Member,Surabaya,0,Promising,4,2,2,2,8,10,Promising,1080,0,GrabMart|GrabCar,118000.0
USR003434,23,11,741000.0,2,Gold,Bekasi,0,Loyal,2,3,4,2,9,11,At_Risk,8032,2,GrabFood|GrabBike,741000.0
USR005381,51,3,111000.0,1,Member,Bandung,0,At_Risk,2,2,1,1,5,6,Hibernating,926,0,GrabMart,111000.0
USR000958,10,18,1308000.0,2,Gold,Jakarta,1,Champions,4,4,4,2,12,14,Champions,12129,1,GrabCar|GrabBike,1308000.0
USR000416,8,22,964000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,10649,2,GrabCar|GrabExpress,964000.0
USR005741,83,2,313000.0,2,Silver,Jakarta,0,At_Risk,1,1,3,2,5,7,Hibernating,2771,0,GrabFood|GrabBike,313000.0
USR006727,14,7,231000.0,2,Silver,Surabaya,1,Promising,3,3,2,2,8,10,Loyal,2425,0,GrabExpress|GrabFood,231000.0
USR004381,57,5,252000.0,1,Silver,Bandung,0,At_Risk,2,2,3,1,7,8,Hibernating,2706,0,GrabFood,252000.0
USR005196,51,5,320000.0,1,Silver,Surabaya,0,At_Risk,2,2,3,1,7,8,Hibernating,3623,0,GrabCar,320000.0
USR001112,12,17,1463000.0,2,Gold,Jakarta,0,Champions,3,4,4,2,11,13,Loyal,13747,1,GrabFood|GrabExpress,1463000.0
USR002688,19,11,590000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,5733,2,GrabExpress,590000.0
USR006472,12,4,104000.0,4,Member,Medan,0,Promising,3,2,1,4,6,10,Promising,1228,4,GrabExpress|GrabCar|GrabMart|GrabFood,104000.0
USR008819,189,0,45000.0,3,Member,Bekasi,1,Hibernating,1,1,1,3,3,6,Hibernating,484,3,GrabExpress|GrabBike|GrabCar,45000.0
USR007807,18,6,192000.0,1,Member,Jakarta,0,Promising,3,3,2,1,8,9,Loyal,1546,0,GrabMart,192000.0
USR003410,16,9,677000.0,1,Gold,Surabaya,1,Loyal,3,3,4,1,10,11,Loyal,7810,2,GrabFood,677000.0
USR000080,3,20,1816000.0,3,Platinum,Surabaya,0,Champions,4,4,4,3,12,15,Champions,15128,1,GrabExpress|GrabBike|GrabCar,1816000.0
USR004613,72,5,245000.0,1,Silver,Bandung,0,At_Risk,2,2,3,1,7,8,Hibernating,2758,0,GrabFood,245000.0
USR001373,13,27,1114000.0,3,Gold,Jakarta,0,Champions,3,4,4,3,11,14,Loyal,9573,1,GrabFood|GrabCar|GrabMart,1114000.0
USR001509,11,14,493000.0,2,Silver,Jakarta,0,Loyal,4,4,3,2,11,13,Champions,4042,2,GrabExpress|GrabFood,493000.0
USR006442,14,6,149000.0,1,Member,Jakarta,0,Promising,3,3,2,1,8,9,Loyal,1242,0,GrabBike,149000.0
USR003070,16,8,719000.0,1,Gold,Bekasi,1,Loyal,3,3,4,1,10,11,Loyal,8516,2,GrabCar,719000.0
USR003015,8,10,358000.0,4,Silver,Bandung,0,Loyal,4,3,3,4,10,14,Champions,4252,4,GrabFood|GrabExpress|GrabCar|GrabBike,358000.0
USR004822,53,5,291000.0,4,Silver,Jakarta,0,At_Risk,2,2,3,4,7,11,Hibernating,2850,4,GrabFood|GrabCar|GrabBike|GrabMart,291000.0
USR007821,11,4,150000.0,3,Member,Jakarta,0,Promising,4,2,2,3,8,11,Promising,1301,4,GrabExpress|GrabMart|GrabFood,150000.0
USR000092,11,25,1492000.0,3,Gold,Medan,0,Champions,4,4,4,3,12,15,Champions,12752,1,GrabBike|GrabCar|GrabFood,1492000.0
USR009420,244,0,3000.0,2,Member,Bandung,1,Hibernating,1,1,1,2,3,5,Hibernating,27,3,GrabExpress|GrabCar,3000.0
USR006599,15,3,115000.0,3,Member,Jakarta,0,Promising,3,2,2,3,7,10,Promising,1225,4,GrabFood|GrabExpress|GrabBike,115000.0
USR004442,74,2,165000.0,1,Member,Medan,0,At_Risk,2,1,2,1,5,6,Hibernating,1331,0,GrabExpress,165000.0
USR007601,3,4,113000.0,1,Member,Bekasi,0,Promising,4,2,1,1,7,8,Promising,1278,0,GrabMart,113000.0
USR003834,20,13,714000.0,1,Gold,Bandung,1,Loyal,3,4,4,1,11,12,Loyal,6341,2,GrabMart,714000.0
USR009701,170,0,22000.0,4,Member,Surabaya,1,Hibernating,1,1,1,4,3,7,Hibernating,241,4,GrabMart|GrabBike|GrabExpress|GrabFood,22000.0
USR004321,74,3,264000.0,1,Silver,Bekasi,0,At_Risk,2,2,3,1,7,8,Hibernating,3030,0,GrabExpress,264000.0
USR003393,19,8,705000.0,1,Gold,Surabaya,0,Loyal,3,3,4,1,10,11,Loyal,6966,2,GrabFood,705000.0
USR004751,61,4,269000.0,1,Silver,Surabaya,0,At_Risk,2,2,3,1,7,8,Hibernating,3147,0,GrabCar,269000.0
USR007228,10,3,207000.0,1,Silver,Jakarta,1,Promising,4,2,2,1,8,9,Promising,2034,0,GrabExpress,207000.0
USR009190,247,0,59000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,643,3,GrabBike,59000.0
USR002360,12,10,572000.0,1,Silver,Medan,0,Loyal,3,3,3,1,9,10,Loyal,5187,2,GrabCar,572000.0
USR001147,13,19,1874000.0,3,Platinum,Surabaya,0,Champions,3,4,4,3,11,14,Loyal,19616,1,GrabFood|GrabCar|GrabExpress,1874000.0
USR005665,61,4,327000.0,4,Silver,Jakarta,0,At_Risk,2,2,3,4,7,11,Hibernating,3527,4,GrabExpress|GrabMart|GrabFood|GrabBike,327000.0
USR008074,110,0,39000.0,2,Member,Bandung,0,Hibernating,1,1,1,2,3,5,Hibernating,375,0,GrabCar|GrabFood,39000.0
USR004942,76,4,247000.0,2,Silver,Jakarta,1,At_Risk,2,2,3,2,7,9,Hibernating,2024,0,GrabFood|GrabCar,247000.0
USR003662,13,13,774000.0,1,Gold,Bekasi,0,Loyal,3,4,4,1,11,12,Loyal,8355,2,GrabMart,774000.0
USR001562,16,8,406000.0,3,Silver,Jakarta,0,Loyal,3,3,3,3,9,12,Loyal,4559,4,GrabCar|GrabExpress|GrabFood,406000.0
USR004112,57,5,135000.0,4,Member,Jakarta,1,At_Risk,2,2,2,4,6,10,Hibernating,1432,4,GrabBike|GrabCar|GrabExpress|GrabMart,135000.0
USR009049,210,0,33000.0,2,Member,Surabaya,0,Hibernating,1,1,1,2,3,5,Hibernating,311,3,GrabExpress|GrabBike,33000.0
USR009275,344,0,4000.0,1,Member,Jakarta,0,Hibernating,1,1,1,1,3,4,Hibernating,37,3,GrabBike,4000.0
USR008537,158,0,50000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,546,0,GrabCar,50000.0
USR000794,8,20,2043000.0,1,Platinum,Jakarta,0,Champions,4,4,4,1,12,13,Champions,19953,1,GrabMart,2043000.0
USR005853,73,5,346000.0,1,Silver,Bandung,1,At_Risk,2,2,3,1,7,8,Hibernating,4067,0,GrabExpress,346000.0
USR007618,7,6,247000.0,2,Silver,Medan,0,Promising,4,3,3,2,10,12,Champions,2097,0,GrabMart|GrabFood,247000.0
USR001593,19,8,309000.0,4,Silver,Jakarta,0,Loyal,3,3,3,4,9,13,Loyal,3086,4,GrabMart|GrabExpress|GrabCar|GrabFood,309000.0
USR007417,3,7,171000.0,1,Member,Bandung,0,Promising,4,3,2,1,9,10,Loyal,1627,0,GrabCar,171000.0
USR005266,45,4,277000.0,1,Silver,Jakarta,0,At_Risk,2,2,3,1,7,8,Hibernating,3013,0,GrabBike,277000.0
USR007146,5,4,190000.0,3,Member,Bandung,1,Promising,4,2,2,3,8,11,Promising,1635,4,GrabBike|GrabExpress|GrabMart,190000.0
USR000088,10,28,821000.0,1,Gold,Medan,0,Champions,4,4,4,1,12,13,Champions,7979,2,GrabBike,821000.0
USR008694,302,0,31000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,273,3,GrabFood,31000.0
USR009731,229,0,48000.0,1,Member,Surabaya,1,Hibernating,1,1,1,1,3,4,Hibernating,496,3,GrabExpress,48000.0
USR009445,208,0,9000.0,3,Member,Bekasi,1,Hibernating,1,1,1,3,3,6,Hibernating,97,3,GrabFood|GrabCar|GrabExpress,9000.0
USR006753,5,5,94000.0,3,Member,Bandung,1,Promising,4,2,1,3,7,10,Promising,985,4,GrabMart|GrabExpress|GrabCar,94000.0
USR003501,11,14,477000.0,2,Silver,Jakarta,1,Loyal,4,4,3,2,11,13,Champions,4816,2,GrabBike|GrabCar,477000.0
USR002233,10,9,529000.0,1,Silver,Bekasi,0,Loyal,4,3,3,1,10,11,Champions,6101,2,GrabFood,529000.0
USR002802,15,12,333000.0,2,Silver,Bekasi,0,Loyal,3,3,3,2,9,11,Loyal,2787,2,GrabBike|GrabMart,333000.0
USR004423,62,4,129000.0,1,Member,Jakarta,1,At_Risk,2,2,2,1,6,7,Hibernating,1034,0,GrabCar,129000.0
USR005662,64,2,251000.0,1,Silver,Bekasi,0,At_Risk,2,1,3,1,6,7,Hibernating,2386,0,GrabCar,251000.0
USR007169,18,4,162000.0,1,Member,Jakarta,0,Promising,3,2,2,1,7,8,Promising,1851,0,GrabBike,162000.0
USR008336,149,0,45000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,501,3,GrabCar|GrabFood,45000.0
USR002147,9,10,701000.0,4,Gold,Jakarta,0,Loyal,4,3,4,4,11,15,Champions,6618,4,GrabExpress|GrabBike|GrabMart|GrabFood,701000.0
USR007968,5,3,208000.0,3,Silver,Jakarta,0,Promising,4,2,2,3,8,11,Promising,1706,4,GrabExpress|GrabCar|GrabMart,208000.0
USR006550,8,6,163000.0,3,Member,Jakarta,0,Promising,4,3,2,3,9,12,Loyal,1864,4,GrabCar|GrabMart|GrabFood,163000.0
USR007642,17,6,211000.0,4,Silver,Bandung,0,Promising,3,3,2,4,8,12,Loyal,1710,4,GrabBike|GrabFood|GrabExpress|GrabMart,211000.0
USR006163,10,6,241000.0,3,Silver,Bekasi,1,Promising,4,3,2,3,9,12,Loyal,2442,4,GrabMart|GrabExpress|GrabCar,241000.0
USR001494,8,23,936000.0,4,Gold,Medan,0,Champions,4,4,4,4,12,16,Champions,10885,1,GrabFood|GrabCar|GrabBike|GrabExpress,936000.0
USR007695,4,5,196000.0,2,Member,Bandung,0,Promising,4,2,2,2,8,10,Promising,1993,0,GrabExpress|GrabBike,196000.0
USR007093,17,7,237000.0,1,Silver,Bandung,0,Promising,3,3,2,1,8,9,Loyal,2179,0,GrabCar,237000.0
USR001408,6,25,2023000.0,2,Platinum,Bekasi,0,Champions,4,4,4,2,12,14,Champions,22950,1,GrabExpress|GrabFood,2023000.0
USR006690,12,6,161000.0,2,Member,Jakarta,1,Promising,3,3,2,2,8,10,Loyal,1435,0,GrabMart|GrabExpress,161000.0
USR003400,10,12,621000.0,4,Gold,Bekasi,0,Loyal,4,3,4,4,11,15,Champions,6551,4,GrabFood|GrabBike|GrabCar|GrabExpress,621000.0
USR000108,8,15,1745000.0,4,Platinum,Jakarta,0,Champions,4,4,4,4,12,16,Champions,19541,1,GrabBike|GrabMart|GrabExpress|GrabFood,1745000.0
USR005635,67,2,145000.0,1,Member,Bekasi,0,At_Risk,2,1,2,1,5,6,Hibernating,1541,0,GrabMart,145000.0
USR008481,319,0,55000.0,4,Member,Jakarta,1,Hibernating,1,1,1,4,3,7,Hibernating,544,3,GrabFood|GrabExpress|GrabBike|GrabMart,55000.0
USR006603,19,5,98000.0,4,Member,Jakarta,0,Promising,3,2,1,4,6,10,Promising,948,4,GrabCar|GrabFood|GrabExpress|GrabMart,98000.0
USR001090,9,24,1016000.0,4,Gold,Bekasi,0,Champions,4,4,4,4,12,16,Champions,8140,1,GrabMart|GrabBike|GrabExpress|GrabFood,1016000.0
USR005559,53,3,241000.0,1,Silver,Bekasi,1,At_Risk,2,2,2,1,6,7,Hibernating,2644,0,GrabExpress,241000.0
USR009411,119,0,70000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,741,0,GrabMart|GrabExpress,70000.0
USR008142,362,0,41000.0,1,Member,Jakarta,1,Hibernating,1,1,1,1,3,4,Hibernating,465,3,GrabCar,41000.0
USR008663,214,0,32000.0,3,Member,Jakarta,0,Hibernating,1,1,1,3,3,6,Hibernating,356,3,GrabExpress|GrabMart|GrabCar,32000.0
USR006595,6,3,180000.0,2,Member,Medan,1,Promising,4,2,2,2,8,10,Promising,1679,0,GrabMart|GrabBike,180000.0
USR000623,8,24,1617000.0,4,Platinum,Surabaya,0,Champions,4,4,4,4,12,16,Champions,15636,1,GrabFood|GrabExpress|GrabBike|GrabMart,1617000.0
USR006870,10,3,172000.0,3,Member,Surabaya,1,Promising,4,2,2,3,8,11,Promising,1868,4,GrabCar|GrabFood|GrabMart,172000.0
USR004813,75,3,233000.0,3,Silver,Jakarta,0,At_Risk,2,2,2,3,6,9,Hibernating,2306,4,GrabExpress|GrabFood|GrabCar,233000.0
USR006552,3,3,220000.0,2,Silver,Bekasi,0,Promising,4,2,2,2,8,10,Promising,2248,0,GrabFood|GrabBike,220000.0
USR007529,12,6,199000.0,1,Member,Medan,0,Promising,3,3,2,1,8,9,Loyal,2023,0,GrabFood,199000.0
USR005795,88,2,305000.0,1,Silver,Jakarta,1,At_Risk,1,1,3,1,5,6,Hibernating,2739,0,GrabMart,305000.0
USR007436,11,5,152000.0,1,Member,Surabaya,0,Promising,4,2,2,1,8,9,Promising,1800,0,GrabMart,152000.0
USR004217,79,3,134000.0,1,Member,Medan,0,At_Risk,1,2,2,1,5,6,Hibernating,1095,0,GrabCar,134000.0
USR005940,56,2,131000.0,3,Member,Medan,1,At_Risk,2,1,2,3,5,8,Hibernating,1281,4,GrabCar|GrabBike|GrabExpress,131000.0
USR008500,291,0,39000.0,2,Member,Surabaya,1,Hibernating,1,1,1,2,3,5,Hibernating,395,3,GrabCar|GrabBike,39000.0
USR006428,20,7,227000.0,1,Silver,Surabaya,0,Promising,3,3,2,1,8,9,Loyal,2116,0,GrabMart,227000.0
USR006826,14,7,149000.0,3,Member,Medan,0,Promising,3,3,2,3,8,11,Loyal,1489,4,GrabBike|GrabExpress|GrabCar,149000.0
USR004130,79,5,194000.0,2,Member,Bekasi,0,At_Risk,1,2,2,2,5,7,Hibernating,1668,0,GrabFood|GrabCar,194000.0
USR007801,5,5,228000.0,3,Silver,Bandung,0,Promising,4,2,2,3,8,11,Promising,2429,4,GrabMart|GrabFood|GrabBike,228000.0
USR007753,10,5,194000.0,1,Member,Jakarta,0,Promising,4,2,2,1,8,9,Promising,2103,0,GrabFood,194000.0
USR004721,62,4,173000.0,4,Member,Jakarta,1,At_Risk,2,2,2,4,6,10,Hibernating,1884,4,GrabBike|GrabExpress|GrabCar|GrabMart,173000.0
USR001650,17,12,791000.0,3,Gold,Jakarta,0,Loyal,3,3,4,3,10,13,Loyal,7004,4,GrabExpress|GrabCar|GrabMart,791000.0
USR004140,52,5,348000.0,3,Silver,Jakarta,1,At_Risk,2,2,3,3,7,10,Hibernating,3828,4,GrabCar|GrabBike|GrabFood,348000.0
USR001617,24,14,310000.0,1,Silver,Medan,0,Loyal,2,4,3,1,9,10,At_Risk,2570,2,GrabMart,310000.0
USR002029,27,13,592000.0,2,Silver,Jakarta,1,Loyal,2,4,3,2,9,11,At_Risk,4816,2,GrabCar|GrabFood,592000.0
USR008517,350,0,72000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,732,3,GrabMart|GrabBike,72000.0
USR004575,49,2,107000.0,1,Member,Bekasi,0,At_Risk,2,1,1,1,4,5,Hibernating,1037,0,GrabBike,107000.0
USR003992,16,10,545000.0,1,Silver,Jakarta,0,Loyal,3,3,3,1,9,10,Loyal,5958,2,GrabBike,545000.0
USR007376,17,3,127000.0,2,Member,Bekasi,0,Promising,3,2,2,2,7,9,Promising,1289,0,GrabExpress|GrabBike,127000.0
USR006149,11,4,104000.0,3,Member,Jakarta,0,Promising,4,2,1,3,7,10,Promising,1006,4,GrabExpress|GrabBike|GrabMart,104000.0
USR004908,77,2,318000.0,2,Silver,Medan,0,At_Risk,2,1,3,2,6,8,Hibernating,3605,0,GrabExpress|GrabFood,318000.0
USR005026,45,2,214000.0,3,Silver,Bandung,0,At_Risk,2,1,2,3,5,8,Hibernating,2237,4,GrabCar|GrabExpress|GrabBike,214000.0
USR008260,339,0,35000.0,1,Member,Bandung,1,Hibernating,1,1,1,1,3,4,Hibernating,302,3,GrabBike,35000.0
USR004731,52,2,257000.0,2,Silver,Jakarta,1,At_Risk,2,1,3,2,6,8,Hibernating,2685,0,GrabExpress|GrabCar,257000.0
USR007548,13,6,249000.0,2,Silver,Jakarta,1,Promising,3,3,3,2,9,11,Loyal,2504,0,GrabExpress|GrabFood,249000.0
USR008134,104,0,75000.0,4,Member,Jakarta,1,Hibernating,1,1,1,4,3,7,Hibernating,730,4,GrabCar|GrabMart|GrabBike|GrabExpress,75000.0
USR001606,29,10,458000.0,1,Silver,Bekasi,0,Loyal,2,3,3,1,8,9,At_Risk,4696,2,GrabBike,458000.0
USR004773,78,5,196000.0,3,Member,Bandung,1,At_Risk,2,2,2,3,6,9,Hibernating,1837,4,GrabMart|GrabExpress|GrabCar,196000.0
USR008109,304,0,33000.0,1,Member,Bekasi,1,Hibernating,1,1,1,1,3,4,Hibernating,308,3,GrabCar,33000.0
USR006951,19,3,151000.0,2,Member,Jakarta,0,Promising,3,2,2,2,7,9,Promising,1635,0,GrabBike|GrabFood,151000.0
USR006004,12,6,171000.0,4,Member,Jakarta,0,Promising,3,3,2,4,8,12,Loyal,1769,4,GrabFood|GrabExpress|GrabBike|GrabMart,171000.0
USR007728,9,7,229000.0,1,Silver,Jakarta,0,Promising,4,3,2,1,9,10,Loyal,2397,0,GrabBike,229000.0
USR003541,12,12,426000.0,3,Silver,Jakarta,0,Loyal,3,3,3,3,9,12,Loyal,3939,4,GrabCar|GrabFood|GrabExpress,426000.0
USR000388,3,17,1237000.0,2,Gold,Jakarta,0,Champions,4,4,4,2,12,14,Champions,11334,1,GrabExpress|GrabMart,1237000.0
USR001794,18,14,471000.0,2,Silver,Jakarta,0,Loyal,3,4,3,2,10,12,Loyal,5044,2,GrabExpress|GrabBike,471000.0
USR008731,171,0,6000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,54,3,GrabExpress|GrabMart|GrabCar,6000.0
USR004919,72,2,176000.0,2,Member,Surabaya,1,At_Risk,2,1,2,2,5,7,Hibernating,1811,0,GrabExpress|GrabCar,176000.0
USR005537,71,5,237000.0,1,Silver,Jakarta,1,At_Risk,2,2,2,1,6,7,Hibernating,2550,0,GrabCar,237000.0
USR003872,24,8,322000.0,2,Silver,Bandung,0,Loyal,2,3,3,2,8,10,At_Risk,2657,0,GrabCar|GrabExpress,322000.0
USR008868,240,0,39000.0,4,Member,Surabaya,1,Hibernating,1,1,1,4,3,7,Hibernating,406,3,GrabExpress|GrabFood|GrabMart|GrabBike,39000.0
USR002254,21,8,320000.0,3,Silver,Bekasi,0,Loyal,3,3,3,3,9,12,Loyal,3373,4,GrabBike|GrabExpress|GrabCar,320000.0
USR003412,10,9,565000.0,1,Silver,Bandung,0,Loyal,4,3,3,1,10,11,Champions,4623,2,GrabExpress,565000.0
USR005459,66,2,174000.0,2,Member,Jakarta,1,At_Risk,2,1,2,2,5,7,Hibernating,1508,0,GrabExpress|GrabMart,174000.0
USR004955,60,4,141000.0,1,Member,Jakarta,0,At_Risk,2,2,2,1,6,7,Hibernating,1503,0,GrabExpress,141000.0
USR007396,10,6,213000.0,1,Silver,Medan,0,Promising,4,3,2,1,9,10,Loyal,2322,0,GrabMart,213000.0
USR005414,76,2,203000.0,2,Silver,Bekasi,0,At_Risk,2,1,2,2,5,7,Hibernating,1736,0,GrabCar|GrabBike,203000.0
USR007399,15,6,99000.0,1,Member,Jakarta,0,Promising,3,3,1,1,7,8,Loyal,1101,0,GrabFood,99000.0
USR007414,12,5,171000.0,2,Member,Jakarta,1,Promising,3,2,2,2,7,9,Promising,1776,0,GrabCar|GrabExpress,171000.0
USR009100,119,0,31000.0,2,Member,Jakarta,1,Hibernating,1,1,1,2,3,5,Hibernating,305,0,GrabMart|GrabFood,31000.0
USR004851,82,4,317000.0,1,Silver,Bekasi,0,At_Risk,1,2,3,1,6,7,Hibernating,3334,0,GrabMart,317000.0
USR002025,21,8,380000.0,1,Silver,Bekasi,1,Loyal,3,3,3,1,9,10,Loyal,3677,2,GrabExpress,380000.0
USR002615,15,13,639000.0,3,Gold,Bekasi,0,Loyal,3,4,4,3,11,14,Loyal,6776,4,GrabFood|GrabMart|GrabCar,639000.0
USR007388,16,3,166000.0,1,Member,Jakarta,0,Promising,3,2,2,1,7,8,Promising,1549,0,GrabMart,166000.0
USR002926,19,11,313000.0,1,Silver,Bandung,0,Loyal,3,3,3,1,9,10,Loyal,3366,2,GrabMart,313000.0
USR001121,5,24,2433000.0,2,Platinum,Surabaya,0,Champions,4,4,4,2,12,14,Champions,25500,1,GrabFood|GrabBike,2433000.0
USR002910,7,12,494000.0,2,Silver,Surabaya,0,Loyal,4,3,3,2,10,12,Champions,5737,2,GrabBike|GrabCar,494000.0
USR008146,252,0,30000.0,3,Member,Jakarta,1,Hibernating,1,1,1,3,3,6,Hibernating,326,3,GrabCar|GrabFood|GrabExpress,30000.0
USR007383,5,5,228000.0,1,Silver,Jakarta,0,Promising,4,2,2,1,8,9,Promising,1875,0,GrabBike,228000.0
USR003482,7,9,473000.0,4,Silver,Surabaya,0,Loyal,4,3,3,4,10,14,Champions,4465,4,GrabFood|GrabBike|GrabExpress|GrabCar,473000.0
USR000795,4,27,1452000.0,2,Gold,Bekasi,0,Champions,4,4,4,2,12,14,Champions,12966,1,GrabMart|GrabFood,1452000.0
USR001575,22,12,380000.0,3,Silver,Surabaya,0,Loyal,2,3,3,3,8,11,At_Risk,3773,4,GrabFood|GrabBike|GrabExpress,380000.0
USR006176,9,7,238000.0,2,Silver,Medan,0,Promising,4,3,2,2,9,11,Loyal,1960,0,GrabExpress|GrabBike,238000.0
USR006266,20,4,182000.0,1,Member,Surabaya,0,Promising,3,2,2,1,7,8,Promising,2022,0,GrabBike,182000.0
