user_id,segment_true,last_tx_date,recency_days,frequency_monthly,monetary_monthly,ovo_points_balance,tier,services_used,n_services,city,churn_label
USR009420,Hibernating,2024-05-02,244,0,3000.0,27,Member,GrabExpress|GrabCar,2,Bandung,1
USR006599,Promising,2024-12-17,15,3,115000.0,1225,Member,GrabFood|GrabExpress|GrabBike,3,Jakarta,0
USR004442,At_Risk,2024-10-19,74,2,165000.0,1331,Member,GrabExpress,1,Medan,0
USR007601,Promising,2024-12-29,3,4,113000.0,1278,Member,GrabMart,1,Bekasi,0
USR003834,Loyal,2024-12-12,20,13,714000.0,6341,Gold,GrabMart,1,Bandung,1
USR009701,Hibernating,2024-07-15,170,0,22000.0,241,Member,GrabMart|GrabBike|GrabExpress|GrabFood,4,Surabaya,1
USR004321,At_Risk,2024-10-19,74,3,264000.0,3030,Silver,GrabExpress,1,Bekasi,0
USR003393,Loyal,2024-12-13,19,8,705000.0,6966,Gold,GrabFood,1,Surabaya,0
USR004751,At_Risk,2024-11-01,61,4,269000.0,3147,Silver,GrabCar,1,Surabaya,0
USR007228,Promising,2024-12-22,10,3,207000.0,2034,Silver,GrabExpress,1,Jakarta,1
USR009190,Hibernating,2024-04-29,247,0,59000.0,643,Member,GrabBike,1,Bandung,1
USR002360,Loyal,2024-12-20,12,10,572000.0,5187,Silver,GrabCar,1,Medan,0
USR001147,Champions,2024-12-19,13,19,1874000.0,19616,Platinum,GrabFood|GrabCar|GrabExpress,3,Surabaya,0
USR005665,At_Risk,2024-11-01,61,4,327000.0,3527,Silver,GrabExpress|GrabMart|GrabFood|GrabBike,4,Jakarta,0
USR008074,Hibernating,2024-09-13,110,0,39000.0,375,Member,GrabCar|GrabFood,2,Bandung,0
USR004942,At_Risk,2024-10-17,76,4,247000.0,2024,Silver,GrabFood|GrabCar,2,Jakarta,1
USR003662,Loyal,2024-12-19,13,13,774000.0,8355,Gold,GrabMart,1,Bekasi,0
USR001562,Loyal,2024-12-16,16,8,406000.0,4559,Silver,GrabCar|GrabExpress|GrabFood,3,Jakarta,0
USR004112,At_Risk,2024-11-05,57,5,135000.0,1432,Member,GrabBike|GrabCar|GrabExpress|GrabMart,4,Jakarta,1
USR009049,Hibernating,2024-06-05,210,0,33000.0,311,Member,GrabExpress|GrabBike,2,Surabaya,0
USR009275,Hibernating,2024-01-23,344,0,4000.0,37,Member,GrabBike,1,Jakarta,0
USR008537,Hibernating,2024-07-27,158,0,50000.0,546,Member,GrabCar,1,Bandung,1
USR000794,Champions,2024-12-24,8,20,2043000.0,19953,Platinum,GrabMart,1,Jakarta,0
USR005853,At_Risk,2024-10-20,73,5,346000.0,4067,Silver,GrabExpress,1,Bandung,1
USR007618,Promising,2024-12-25,7,6,247000.0,2097,Silver,GrabMart|GrabFood,2,Medan,0
USR001593,Loyal,2024-12-13,19,8,309000.0,3086,Silver,GrabMart|GrabExpress|GrabCar|GrabFood,4,Jakarta,0
USR007417,Promising,2024-12-29,3,7,171000.0,1627,Member,GrabCar,1,Bandung,0
USR005266,At_Risk,2024-11-17,45,4,277000.0,3013,Silver,GrabBike,1,Jakarta,0
USR007146,Promising,2024-12-27,5,4,190000.0,1635,Member,GrabBike|GrabExpress|GrabMart,3,Bandung,1
USR000088,Champions,2024-12-22,10,28,821000.0,7979,Gold,GrabBike,1,Medan,0
USR008694,Hibernating,2024-03-05,302,0,31000.0,273,Member,GrabFood,1,Bandung,1
USR009731,Hibernating,2024-05-17,229,0,48000.0,496,Member,GrabExpress,1,Surabaya,1
USR009445,Hibernating,2024-06-07,208,0,9000.0,97,Member,GrabFood|GrabCar|GrabExpress,3,Bekasi,1
USR006753,Promising,2024-12-27,5,5,94000.0,985,Member,GrabMart|GrabExpress|GrabCar,3,Bandung,1
USR003501,Loyal,2024-12-21,11,14,477000.0,4816,Silver,GrabBike|GrabCar,2,Jakarta,1
USR002233,Loyal,2024-12-22,10,9,529000.0,6101,Silver,GrabFood,1,Bekasi,0
USR002802,Loyal,2024-12-17,15,12,333000.0,2787,Silver,GrabBike|GrabMart,2,Bekasi,0
USR004423,At_Risk,2024-10-31,62,4,129000.0,1034,Member,GrabCar,1,Jakarta,1
USR005662,At_Risk,2024-10-29,64,2,251000.0,2386,Silver,GrabCar,1,Bekasi,0
USR007169,Promising,2024-12-14,18,4,162000.0,1851,Member,GrabBike,1,Jakarta,0
USR008336,Hibernating,2024-08-05,149,0,45000.0,501,Member,GrabCar|GrabFood,2,Jakarta,1
USR002147,Loyal,2024-12-23,9,10,701000.0,6618,Gold,GrabExpress|GrabBike|GrabMart|GrabFood,4,Jakarta,0
USR007968,Promising,2024-12-27,5,3,208000.0,1706,Silver,GrabExpress|GrabCar|GrabMart,3,Jakarta,0
USR006550,Promising,2024-12-24,8,6,163000.0,1864,Member,GrabCar|GrabMart|GrabFood,3,Jakarta,0
USR007642,Promising,2024-12-15,17,6,211000.0,1710,Silver,GrabBike|GrabFood|GrabExpress|GrabMart,4,Bandung,0
USR006163,Promising,2024-12-22,10,6,241000.0,2442,Silver,GrabMart|GrabExpress|GrabCar,3,Bekasi,1
USR001494,Champions,2024-12-24,8,23,936000.0,10885,Gold,GrabFood|GrabCar|GrabBike|GrabExpress,4,Medan,0
USR007695,Promising,2024-12-28,4,5,196000.0,1993,Member,GrabExpress|GrabBike,2,Bandung,0
USR007093,Promising,2024-12-15,17,7,237000.0,2179,Silver,GrabCar,1,Bandung,0
USR001408,Champions,2024-12-26,6,25,2023000.0,22950,Platinum,GrabExpress|GrabFood,2,Bekasi,0
USR006690,Promising,2024-12-20,12,6,161000.0,1435,Member,GrabMart|GrabExpress,2,Jakarta,1
USR003400,Loyal,2024-12-22,10,12,621000.0,6551,Gold,GrabFood|GrabBike|GrabCar|GrabExpress,4,Bekasi,0
USR000108,Champions,2024-12-24,8,15,1745000.0,19541,Platinum,GrabBike|GrabMart|GrabExpress|GrabFood,4,Jakarta,0
USR005635,At_Risk,2024-10-26,67,2,145000.0,1541,Member,GrabMart,1,Bekasi,0
USR008481,Hibernating,2024-02-17,319,0,55000.0,544,Member,GrabFood|GrabExpress|GrabBike|GrabMart,4,Jakarta,1
USR006603,Promising,2024-12-13,19,5,98000.0,948,Member,GrabCar|GrabFood|GrabExpress|GrabMart,4,Jakarta,0
USR001090,Champions,2024-12-23,9,24,1016000.0,8140,Gold,GrabMart|GrabBike|GrabExpress|GrabFood,4,Bekasi,0
USR005559,At_Risk,2024-11-09,53,3,241000.0,2644,Silver,GrabExpress,1,Bekasi,1
USR009411,Hibernating,2024-09-04,119,0,70000.0,741,Member,GrabMart|GrabExpress,2,Jakarta,1
USR008142,Hibernating,2024-01-05,362,0,41000.0,465,Member,GrabCar,1,Jakarta,1
USR008663,Hibernating,2024-06-01,214,0,32000.0,356,Member,GrabExpress|GrabMart|GrabCar,3,Jakarta,0
USR006595,Promising,2024-12-26,6,3,180000.0,1679,Member,GrabMart|GrabBike,2,Medan,1
USR000623,Champions,2024-12-24,8,24,1617000.0,15636,Platinum,GrabFood|GrabExpress|GrabBike|GrabMart,4,Surabaya,0
USR006870,Promising,2024-12-22,10,3,172000.0,1868,Member,GrabCar|GrabFood|GrabMart,3,Surabaya,1
USR004813,At_Risk,2024-10-18,75,3,233000.0,2306,Silver,GrabExpress|GrabFood|GrabCar,3,Jakarta,0
USR006552,Promising,2024-12-29,3,3,220000.0,2248,Silver,GrabFood|GrabBike,2,Bekasi,0
USR007529,Promising,2024-12-20,12,6,199000.0,2023,Member,GrabFood,1,Medan,0
USR005795,At_Risk,2024-10-05,88,2,305000.0,2739,Silver,GrabMart,1,Jakarta,1
USR007436,Promising,2024-12-21,11,5,152000.0,1800,Member,GrabMart,1,Surabaya,0
USR004217,At_Risk,2024-10-14,79,3,134000.0,1095,Member,GrabCar,1,Medan,0
USR005940,At_Risk,2024-11-06,56,2,131000.0,1281,Member,GrabCar|GrabBike|GrabExpress,3,Medan,1
USR008500,Hibernating,2024-03-16,291,0,39000.0,395,Member,GrabCar|GrabBike,2,Surabaya,1
USR006428,Promising,2024-12-12,20,7,227000.0,2116,Silver,GrabMart,1,Surabaya,0
USR006826,Promising,2024-12-18,14,7,149000.0,1489,Member,GrabBike|GrabExpress|GrabCar,3,Medan,0
USR004130,At_Risk,2024-10-14,79,5,194000.0,1668,Member,GrabFood|GrabCar,2,Bekasi,0
USR007801,Promising,2024-12-27,5,5,228000.0,2429,Silver,GrabMart|GrabFood|GrabBike,3,Bandung,0
USR007753,Promising,2024-12-22,10,5,194000.0,2103,Member,GrabFood,1,Jakarta,0
USR004721,At_Risk,2024-10-31,62,4,173000.0,1884,Member,GrabBike|GrabExpress|GrabCar|GrabMart,4,Jakarta,1
USR001650,Loyal,2024-12-15,17,12,791000.0,7004,Gold,GrabExpress|GrabCar|GrabMart,3,Jakarta,0
USR004140,At_Risk,2024-11-10,52,5,348000.0,3828,Silver,GrabCar|GrabBike|GrabFood,3,Jakarta,1
USR001617,Loyal,2024-12-08,24,14,310000.0,2570,Silver,GrabMart,1,Medan,0
USR002029,Loyal,2024-12-05,27,13,592000.0,4816,Silver,GrabCar|GrabFood,2,Jakarta,1
USR008517,Hibernating,2024-01-17,350,0,72000.0,732,Member,GrabMart|GrabBike,2,Jakarta,1
USR004575,At_Risk,2024-11-13,49,2,107000.0,1037,Member,GrabBike,1,Bekasi,0
USR003992,Loyal,2024-12-16,16,10,545000.0,5958,Silver,GrabBike,1,Jakarta,0
USR007376,Promising,2024-12-15,17,3,127000.0,1289,Member,GrabExpress|GrabBike,2,Bekasi,0
USR006149,Promising,2024-12-21,11,4,104000.0,1006,Member,GrabExpress|GrabBike|GrabMart,3,Jakarta,0
USR004908,At_Risk,2024-10-16,77,2,318000.0,3605,Silver,GrabExpress|GrabFood,2,Medan,0
USR005026,At_Risk,2024-11-17,45,2,214000.0,2237,Silver,GrabCar|GrabExpress|GrabBike,3,Bandung,0
USR008260,Hibernating,2024-01-28,339,0,35000.0,302,Member,GrabBike,1,Bandung,1
USR004731,At_Risk,2024-11-10,52,2,257000.0,2685,Silver,GrabExpress|GrabCar,2,Jakarta,1
USR007548,Promising,2024-12-19,13,6,249000.0,2504,Silver,GrabExpress|GrabFood,2,Jakarta,1
USR008134,Hibernating,2024-09-19,104,0,75000.0,730,Member,GrabCar|GrabMart|GrabBike|GrabExpress,4,Jakarta,1
USR001606,Loyal,2024-12-03,29,10,458000.0,4696,Silver,GrabBike,1,Bekasi,0
USR004773,At_Risk,2024-10-15,78,5,196000.0,1837,Member,GrabMart|GrabExpress|GrabCar,3,Bandung,1
USR008109,Hibernating,2024-03-03,304,0,33000.0,308,Member,GrabCar,1,Bekasi,1
USR006951,Promising,2024-12-13,19,3,151000.0,1635,Member,GrabBike|GrabFood,2,Jakarta,0
USR006004,Promising,2024-12-20,12,6,171000.0,1769,Member,GrabFood|GrabExpress|GrabBike|GrabMart,4,Jakarta,0
USR007728,Promising,2024-12-23,9,7,229000.0,2397,Silver,GrabBike,1,Jakarta,0
USR003541,Loyal,2024-12-20,12,12,426000.0,3939,Silver,GrabCar|GrabFood|GrabExpress,3,Jakarta,0
USR000388,Champions,2024-12-29,3,17,1237000.0,11334,Gold,GrabExpress|GrabMart,2,Jakarta,0
USR001794,Loyal,2024-12-14,18,14,471000.0,5044,Silver,GrabExpress|GrabBike,2,Jakarta,0
USR008731,Hibernating,2024-07-14,171,0,6000.0,54,Member,GrabExpress|GrabMart|GrabCar,3,Jakarta,1
USR004919,At_Risk,2024-10-21,72,2,176000.0,1811,Member,GrabExpress|GrabCar,2,Surabaya,1
USR005537,At_Risk,2024-10-22,71,5,237000.0,2550,Silver,GrabCar,1,Jakarta,1
USR003872,Loyal,2024-12-08,24,8,322000.0,2657,Silver,GrabCar|GrabExpress,2,Bandung,0
USR008868,Hibernating,2024-05-06,240,0,39000.0,406,Member,GrabExpress|GrabFood|GrabMart|GrabBike,4,Surabaya,1
USR002254,Loyal,2024-12-11,21,8,320000.0,3373,Silver,GrabBike|GrabExpress|GrabCar,3,Bekasi,0
USR003412,Loyal,2024-12-22,10,9,565000.0,4623,Silver,GrabExpress,1,Bandung,0
USR005459,At_Risk,2024-10-27,66,2,174000.0,1508,Member,GrabExpress|GrabMart,2,Jakarta,1
USR004955,At_Risk,2024-11-02,60,4,141000.0,1503,Member,GrabExpress,1,Jakarta,0
USR007396,Promising,2024-12-22,10,6,213000.0,2322,Silver,GrabMart,1,Medan,0
USR005414,At_Risk,2024-10-17,76,2,203000.0,1736,Silver,GrabCar|GrabBike,2,Bekasi,0
USR007399,Promising,2024-12-17,15,6,99000.0,1101,Member,GrabFood,1,Jakarta,0
USR007414,Promising,2024-12-20,12,5,171000.0,1776,Member,GrabCar|GrabExpress,2,Jakarta,1
USR009100,Hibernating,2024-09-04,119,0,31000.0,305,Member,GrabMart|GrabFood,2,Jakarta,1
USR004851,At_Risk,2024-10-11,82,4,317000.0,3334,Silver,GrabMart,1,Bekasi,0
USR002025,Loyal,2024-12-11,21,8,380000.0,3677,Silver,GrabExpress,1,Bekasi,1
USR002615,Loyal,2024-12-17,15,13,639000.0,6776,Gold,GrabFood|GrabMart|GrabCar,3,Bekasi,0
USR007388,Promising,2024-12-16,16,3,166000.0,1549,Member,GrabMart,1,Jakarta,0
USR002926,Loyal,2024-12-13,19,11,313000.0,3366,Silver,GrabMart,1,Bandung,0
USR001121,Champions,2024-12-27,5,24,2433000.0,25500,Platinum,GrabFood|GrabBike,2,Surabaya,0
USR002910,Loyal,2024-12-25,7,12,494000.0,5737,Silver,GrabBike|GrabCar,2,Surabaya,0
USR008146,Hibernating,2024-04-24,252,0,30000.0,326,Member,GrabCar|GrabFood|GrabExpress,3,Jakarta,1
USR007383,Promising,2024-12-27,5,5,228000.0,1875,Silver,GrabBike,1,Jakarta,0
USR003482,Loyal,2024-12-25,7,9,473000.0,4465,Silver,GrabFood|GrabBike|GrabExpress|GrabCar,4,Surabaya,0
USR000795,Champions,2024-12-28,4,27,1452000.0,12966,Gold,GrabMart|GrabFood,2,Bekasi,0
USR001575,Loyal,2024-12-10,22,12,380000.0,3773,Silver,GrabFood|GrabBike|GrabExpress,3,Surabaya,0
USR006176,Promising,2024-12-23,9,7,238000.0,1960,Silver,GrabExpress|GrabBike,2,Medan,0
USR006266,Promising,2024-12-12,20,4,182000.0,2022,Member,GrabBike,1,Surabaya,0
USR002458,Loyal,2024-12-20,12,8,523000.0,5522,Silver,GrabExpress|GrabBike,2,Jakarta,0
USR003312,Loyal,2024-12-15,17,9,629000.0,6330,Gold,GrabExpress|GrabBike,2,Surabaya,0
USR001253,Champions,2024-12-30,2,17,1979000.0,23624,Platinum,GrabBike|GrabCar|GrabFood,3,Bekasi,0
USR006834,Promising,2024-12-13,19,5,187000.0,1936,Member,GrabExpress,1,Medan,0
USR008794,Hibernating,2024-01-23,344,0,44000.0,418,Member,GrabFood,1,Jakarta,1
USR003837,Loyal,2024-12-16,16,14,384000.0,3391,Silver,GrabBike|GrabMart|GrabFood,3,Surabaya,1
USR004398,At_Risk,2024-10-21,72,4,331000.0,3521,Silver,GrabBike,1,Medan,0
USR003595,Loyal,2024-12-08,24,11,743000.0,6129,Gold,GrabBike|GrabMart,2,Surabaya,0
USR006621,Promising,2024-12-20,12,7,206000.0,2205,Silver,GrabCar|GrabBike|GrabExpress|GrabMart,4,Jakarta,0
USR008382,Hibernating,2024-07-14,171,0,11000.0,115,Member,GrabFood,1,Jakarta,1
USR002124,Loyal,2024-12-19,13,10,556000.0,5829,Silver,GrabExpress|GrabBike|GrabFood|GrabMart,4,Surabaya,0
USR003238,Loyal,2024-12-16,16,10,781000.0,7388,Gold,GrabExpress|GrabFood|GrabCar|GrabBike,4,Bekasi,0
USR005403,At_Risk,2024-11-05,57,4,233000.0,1869,Silver,GrabBike|GrabExpress,2,Jakarta,0
USR005998,At_Risk,2024-11-05,57,4,263000.0,2289,Silver,GrabBike|GrabExpress,2,Bekasi,0
USR005938,At_Risk,2024-10-30,63,2,298000.0,3447,Silver,GrabMart,1,Jakarta,1
USR002045,Loyal,2024-12-09,23,12,609000.0,7302,Gold,GrabFood|GrabBike,2,Jakarta,0
USR001578,Loyal,2024-12-11,21,13,517000.0,5269,Silver,GrabMart,1,Surabaya,0
USR000014,Champions,2024-12-30,2,17,1870000.0,19309,Platinum,GrabBike|GrabCar|GrabFood,3,Bekasi,1
USR002673,Loyal,2024-12-10,22,8,321000.0,3082,Silver,GrabBike|GrabFood|GrabExpress,3,Jakarta,1
USR007016,Promising,2024-12-14,18,4,198000.0,2292,Member,GrabExpress|GrabMart|GrabBike,3,Bekasi,0
USR008720,Hibernating,2024-08-24,130,0,72000.0,634,Member,GrabCar,1,Jakarta,1
USR008849,Hibernating,2024-02-13,323,0,59000.0,667,Member,GrabBike,1,Jakarta,1
USR004812,At_Risk,2024-10-11,82,2,344000.0,3293,Silver,GrabMart|GrabExpress|GrabBike|GrabCar,4,Surabaya,1
USR001084,Champions,2024-12-29,3,17,986000.0,11211,Gold,GrabFood|GrabMart|GrabBike,3,Bekasi,0
USR004983,At_Risk,2024-11-02,60,5,250000.0,2638,Silver,GrabExpress,1,Medan,1
USR007155,Promising,2024-12-14,18,6,151000.0,1495,Member,GrabCar|GrabFood,2,Surabaya,1
USR002884,Loyal,2024-12-04,28,11,708000.0,5860,Gold,GrabCar,1,Jakarta,0
USR000333,Champions,2024-12-28,4,15,1611000.0,13556,Platinum,GrabFood|GrabBike,2,Surabaya,0
USR007204,Promising,2024-12-17,15,7,193000.0,1686,Member,GrabExpress|GrabFood,2,Jakarta,0
USR004367,At_Risk,2024-11-12,50,2,313000.0,3214,Silver,GrabBike|GrabCar,2,Medan,1
USR003079,Loyal,2024-12-16,16,13,351000.0,4125,Silver,GrabMart|GrabBike|GrabCar,3,Surabaya,0
USR007203,Promising,2024-12-25,7,6,238000.0,2577,Silver,GrabMart,1,Jakarta,1
USR009909,Hibernating,2024-02-07,329,0,36000.0,304,Member,GrabBike|GrabFood|GrabCar,3,Jakarta,1
USR008864,Hibernating,2024-09-29,94,0,24000.0,266,Member,GrabCar,1,Surabaya,1
USR000263,Champions,2024-12-31,1,24,1233000.0,10087,Gold,GrabMart|GrabCar|GrabBike|GrabFood,4,Bekasi,0
USR004337,At_Risk,2024-10-19,74,3,151000.0,1357,Member,GrabFood|GrabCar,2,Jakarta,1
USR008895,Hibernating,2024-05-28,218,0,44000.0,515,Member,GrabMart|GrabFood,2,Jakarta,1
USR008447,Hibernating,2024-05-19,227,0,3000.0,29,Member,GrabFood|GrabCar|GrabMart,3,Jakarta,1
USR005903,At_Risk,2024-11-05,57,5,212000.0,2389,Silver,GrabMart,1,Bandung,0
USR001498,Champions,2024-12-28,4,21,1629000.0,19522,Platinum,GrabFood|GrabBike,2,Jakarta,0
USR004190,At_Risk,2024-10-24,69,4,115000.0,923,Member,GrabMart|GrabBike,2,Surabaya,1
USR007485,Promising,2024-12-26,6,6,156000.0,1299,Member,GrabBike,1,Bandung,0
USR009643,Hibernating,2024-08-10,144,0,38000.0,330,Member,GrabExpress,1,Medan,1
USR008310,Hibernating,2024-03-31,276,0,61000.0,727,Member,GrabCar|GrabMart|GrabBike,3,Surabaya,1
USR007590,Promising,2024-12-16,16,3,132000.0,1540,Member,GrabFood|GrabMart,2,Jakarta,0
USR000500,Champions,2024-12-20,12,17,1483000.0,16520,Gold,GrabBike|GrabCar|GrabFood|GrabMart,4,Jakarta,0
USR009155,Hibernating,2024-06-19,196,0,60000.0,494,Member,GrabBike|GrabExpress|GrabCar|GrabMart,4,Bekasi,1
USR009414,Hibernating,2024-07-19,166,0,55000.0,636,Member,GrabMart|GrabBike,2,Surabaya,1
USR003095,Loyal,2024-12-04,28,14,379000.0,3282,Silver,GrabBike|GrabCar,2,Jakarta,0
USR004631,At_Risk,2024-10-24,69,3,240000.0,2379,Silver,GrabExpress|GrabFood,2,Bandung,0
USR000367,Champions,2024-12-29,3,19,1551000.0,14876,Platinum,GrabFood|GrabBike|GrabMart,3,Surabaya,0
USR004058,At_Risk,2024-11-06,56,2,316000.0,3564,Silver,GrabFood,1,Bandung,1
USR008174,Hibernating,2024-01-08,359,0,57000.0,630,Member,GrabMart,1,Bandung,1
USR004630,At_Risk,2024-10-25,68,3,346000.0,4054,Silver,GrabMart|GrabFood|GrabExpress,3,Bandung,1
USR006070,Promising,2024-12-22,10,5,89000.0,983,Member,GrabMart,1,Jakarta,0
USR002664,Loyal,2024-12-16,16,12,682000.0,8137,Gold,GrabMart|GrabBike|GrabFood,3,Surabaya,0
USR001026,Champions,2024-12-26,6,27,1251000.0,11574,Gold,GrabFood|GrabMart|GrabCar,3,Surabaya,0
USR005908,At_Risk,2024-10-04,89,4,204000.0,2245,Silver,GrabFood,1,Jakarta,0
USR005050,At_Risk,2024-11-13,49,3,259000.0,2416,Silver,GrabFood|GrabMart|GrabBike,3,Surabaya,0
USR006328,Promising,2024-12-24,8,5,245000.0,2847,Silver,GrabMart,1,Bandung,0
USR009733,Hibernating,2024-02-13,323,0,31000.0,364,Member,GrabExpress|GrabBike|GrabCar|GrabMart,4,Bandung,1
USR001691,Loyal,2024-12-04,28,11,645000.0,5457,Gold,GrabFood|GrabCar,2,Jakarta,0
USR000673,Champions,2024-12-25,7,24,2227000.0,23485,Platinum,GrabMart|GrabCar|GrabFood,3,Medan,0
USR005572,At_Risk,2024-10-14,79,2,103000.0,999,Member,GrabMart|GrabCar,2,Jakarta,1
USR005766,At_Risk,2024-11-05,57,5,200000.0,1631,Member,GrabFood,1,Surabaya,0
USR005156,At_Risk,2024-10-08,85,2,300000.0,3174,Silver,GrabExpress|GrabBike,2,Bandung,1
USR000733,Champions,2024-12-22,10,23,2362000.0,26136,Platinum,GrabMart|GrabBike|GrabFood,3,Jakarta,1
USR003526,Loyal,2024-12-20,12,11,417000.0,3441,Silver,GrabBike,1,Bandung,1
USR000568,Champions,2024-12-29,3,20,2249000.0,19074,Platinum,GrabBike|GrabCar,2,Jakarta,0
USR009187,Hibernating,2024-09-09,114,0,33000.0,394,Member,GrabFood|GrabMart|GrabCar|GrabExpress,4,Medan,1
USR002922,Loyal,2024-12-22,10,11,475000.0,4580,Silver,GrabMart,1,Surabaya,1
USR007911,Promising,2024-12-27,5,7,93000.0,792,Member,GrabCar|GrabFood|GrabExpress|GrabMart,4,Jakarta,1
USR001558,Loyal,2024-12-13,19,9,774000.0,8040,Gold,GrabMart|GrabBike,2,Bekasi,0
USR000101,Champions,2024-12-22,10,19,1479000.0,15039,Gold,GrabBike|GrabCar,2,Jakarta,0
USR003007,Loyal,2024-12-06,26,9,389000.0,4479,Silver,GrabExpress|GrabBike,2,Jakarta,0
USR007201,Promising,2024-12-26,6,6,112000.0,1121,Member,GrabFood,1,Jakarta,0
USR000303,Champions,2024-12-21,11,28,1091000.0,10081,Gold,GrabCar|GrabMart|GrabExpress|GrabFood,4,Jakarta,0
USR000076,Champions,2024-12-24,8,15,1493000.0,13705,Gold,GrabFood|GrabCar|GrabMart|GrabExpress,4,Bandung,0
USR006754,Promising,2024-12-22,10,5,202000.0,1642,Silver,GrabCar|GrabBike|GrabFood|GrabMart,4,Jakarta,0
USR008629,Hibernating,2024-05-25,221,0,39000.0,425,Member,GrabBike|GrabMart,2,Medan,1
USR001208,Champions,2024-12-25,7,25,836000.0,9003,Gold,GrabCar|GrabBike|GrabFood,3,Surabaya,0
USR007742,Promising,2024-12-19,13,5,124000.0,1228,Member,GrabFood|GrabCar,2,Surabaya,0
USR008214,Hibernating,2024-05-26,220,0,75000.0,668,Member,GrabExpress|GrabFood|GrabCar,3,Jakarta,1
USR008944,Hibernating,2024-07-19,166,0,76000.0,898,Member,GrabBike|GrabMart,2,Jakarta,0
USR008413,Hibernating,2024-04-12,264,0,6000.0,61,Member,GrabBike,1,Surabaya,1
USR001775,Loyal,2024-12-15,17,12,360000.0,3794,Silver,GrabCar|GrabBike,2,Jakarta,0
USR003473,Loyal,2024-12-06,26,14,755000.0,8251,Gold,GrabFood|GrabMart|GrabExpress|GrabCar,4,Jakarta,0
USR000483,Champions,2024-12-27,5,18,1426000.0,15822,Gold,GrabFood|GrabExpress,2,Jakarta,0
USR002189,Loyal,2024-12-07,25,10,539000.0,6032,Silver,GrabBike|GrabFood,2,Bandung,0
USR000346,Champions,2024-12-21,11,16,2365000.0,22708,Platinum,GrabCar|GrabMart|GrabFood,3,Jakarta,0
USR005481,At_Risk,2024-10-13,80,3,191000.0,2164,Member,GrabCar|GrabFood|GrabBike|GrabMart,4,Jakarta,0
USR008361,Hibernating,2024-01-17,350,0,17000.0,158,Member,GrabMart,1,Surabaya,1
USR001472,Champions,2024-12-21,11,16,1797000.0,20331,Platinum,GrabExpress|GrabBike|GrabMart,3,Bandung,0
USR005100,At_Risk,2024-10-08,85,3,259000.0,2876,Silver,GrabBike|GrabExpress,2,Surabaya,1
USR006765,Promising,2024-12-27,5,3,136000.0,1267,Member,GrabMart|GrabCar|GrabExpress,3,Bekasi,1
USR008706,Hibernating,2024-02-21,315,0,11000.0,120,Member,GrabExpress|GrabFood,2,Jakarta,1
USR004929,At_Risk,2024-11-05,57,2,228000.0,2243,Silver,GrabFood|GrabBike|GrabCar,3,Jakarta,0
USR006329,Promising,2024-12-19,13,5,212000.0,1839,Silver,GrabBike,1,Bandung,1
USR002609,Loyal,2024-12-19,13,10,350000.0,3402,Silver,GrabCar,1,Medan,0
USR000003,Champions,2024-12-25,7,20,1063000.0,10937,Gold,GrabMart|GrabExpress,2,Bandung,0
USR002213,Loyal,2024-12-13,19,8,796000.0,9539,Gold,GrabCar,1,Bekasi,0
USR004827,At_Risk,2024-11-09,53,2,122000.0,1097,Member,GrabMart|GrabExpress,2,Bandung,0
USR000856,Champions,2024-12-27,5,29,2342000.0,20205,Platinum,GrabFood|GrabMart|GrabExpress,3,Bandung,0
USR006977,Promising,2024-12-26,6,5,209000.0,1846,Silver,GrabMart|GrabCar|GrabBike,3,Bandung,0
USR005885,At_Risk,2024-10-22,71,2,214000.0,2197,Silver,GrabCar|GrabExpress,2,Jakarta,1
USR000624,Champions,2024-12-20,12,19,1758000.0,17205,Platinum,GrabBike,1,Surabaya,0
USR000290,Champions,2024-12-31,1,18,1566000.0,17490,Platinum,GrabFood|GrabMart,2,Bekasi,0
USR002018,Loyal,2024-12-14,18,8,774000.0,8399,Gold,GrabCar|GrabMart,2,Bandung,0
USR000668,Champions,2024-12-30,2,26,2050000.0,22447,Platinum,GrabCar|GrabBike|GrabMart,3,Surabaya,0
USR008921,Hibernating,2024-06-13,202,0,74000.0,628,Member,GrabFood|GrabMart|GrabExpress,3,Jakarta,1
USR008264,Hibernating,2024-08-05,149,0,65000.0,585,Member,GrabBike|GrabExpress,2,Bandung,1
USR009696,Hibernating,2024-02-09,327,0,46000.0,375,Member,GrabBike,1,Bekasi,1
USR001631,Loyal,2024-12-09,23,14,764000.0,8745,Gold,GrabMart,1,Jakarta,1
USR005170,At_Risk,2024-11-13,49,5,158000.0,1587,Member,GrabFood|GrabBike,2,Bekasi,0
USR007205,Promising,2024-12-29,3,7,147000.0,1180,Member,GrabExpress|GrabMart,2,Surabaya,1
USR002522,Loyal,2024-12-05,27,14,613000.0,6628,Gold,GrabMart,1,Jakarta,0
USR002215,Loyal,2024-12-15,17,13,355000.0,2901,Silver,GrabFood,1,Bandung,0
USR006968,Promising,2024-12-19,13,6,94000.0,822,Member,GrabFood|GrabMart,2,Bekasi,1
USR006496,Promising,2024-12-20,12,3,227000.0,2258,Silver,GrabCar|GrabExpress|GrabBike,3,Jakarta,0
USR006213,Promising,2024-12-23,9,3,120000.0,1372,Member,GrabBike,1,Bekasi,1
USR007032,Promising,2024-12-16,16,5,97000.0,1125,Member,GrabBike|GrabExpress|GrabCar,3,Bekasi,0
